ShipmentDetailID,ShipmentID,ProductID,ItemWeight,Quantity,TotalItemPrice,AdditionalCharges,TotalPrice
632,213,8,4,4,10004,168.33,10172.33
633,213,43,8,3,4302,312.74,4614.74
634,213,39,47,6,87672,409.51,88081.51
635,213,38,45,5,48975,216.06,49191.06
636,214,4,22,2,142274,371.76,142645.76
637,214,4,15,10,711370,365.54,711735.54
638,215,32,28,9,13626,462.15,14088.15
639,215,12,23,4,16280,410.89,16690.89
640,215,19,24,8,149152,324.61,149476.61
641,215,22,12,6,643788,204.0,643992.0
642,215,16,20,6,1938,465.59,2403.59
643,216,28,49,9,701289,233.12,701522.12
644,216,12,45,1,4070,449.0,4519.0
645,216,4,24,8,569096,99.17,569195.17
646,216,15,42,7,1337,60.1,1397.1
647,217,7,13,1,4181,80.01,4261.01
648,217,17,44,3,1104,141.24,1245.24
649,218,3,27,2,150286,98.27,150384.27
650,218,41,46,7,29757,326.6,30083.6
651,218,4,23,8,569096,230.25,569326.25
652,219,38,24,4,39180,206.74,39386.74
653,219,6,15,5,330100,390.27,330490.27
654,219,42,16,4,5664,398.37,6062.37
655,219,22,21,3,321894,378.68,322272.68
656,220,10,11,6,243294,347.3,243641.3
657,221,22,46,8,858384,147.11,858531.11
658,222,1,9,2,18198,391.49,18589.49
659,222,23,27,10,1747700,383.42,1748083.42
660,222,37,30,8,79216,117.93,79333.93
661,223,31,37,10,51300,470.72,51770.72
662,223,2,12,8,177408,464.12,177872.12
663,223,31,43,5,25650,144.44,25794.44
664,224,25,30,4,5276,113.65,5389.65
665,225,15,21,4,764,201.87,965.87
666,225,3,41,9,676287,454.16,676741.16
667,225,30,14,6,89046,157.94,89203.94
668,225,38,23,1,9795,348.94,10143.94
669,225,11,44,8,221032,481.62,221513.62
670,226,4,48,6,426822,104.6,426926.6
671,226,19,27,5,93220,381.04,93601.04
672,226,40,29,6,5136,307.42,5443.42
673,227,24,4,9,851148,491.78,851639.78
674,227,41,6,7,29757,468.2,30225.2
675,228,4,43,6,426822,478.03,427300.03
676,228,45,38,2,3578,400.39,3978.39
677,229,39,46,6,87672,486.6,88158.6
678,230,16,37,4,1292,269.2,1561.2
679,230,19,1,1,18644,273.52,18917.52
680,230,32,44,3,4542,103.84,4645.84
681,230,34,6,10,25750,443.79,26193.79
682,230,14,16,7,24584,220.69,24804.69
683,231,37,9,4,39608,361.51,39969.51
684,232,26,46,4,3288,371.72,3659.72
685,232,41,37,1,4251,499.88,4750.88
686,232,40,14,7,5992,391.53,6383.53
687,232,22,34,9,965682,57.79,965739.79
688,232,36,43,1,3679,393.34,4072.34
689,233,28,22,10,779210,284.32,779494.32
690,233,34,30,10,25750,280.84,26030.84
691,233,1,28,6,54594,240.72,54834.72
692,233,21,2,2,6690,394.72,7084.72
693,233,29,28,10,266040,118.9,266158.9
694,234,41,1,9,38259,216.23,38475.23
695,234,4,5,3,213411,413.1,213824.1
696,234,28,33,8,623368,400.87,623768.87
697,234,31,19,4,20520,409.73,20929.73
698,235,19,25,10,186440,284.79,186724.79
699,235,43,2,1,1434,327.09,1761.09
700,236,16,38,8,2584,161.37,2745.37
701,236,45,38,6,10734,427.59,11161.59
702,236,42,13,10,14160,177.3,14337.3
703,236,3,10,4,300572,79.69,300651.69
704,236,44,2,2,2802,207.12,3009.12
705,237,16,12,10,3230,162.6,3392.6
706,238,22,10,8,858384,416.29,858800.29
707,239,14,9,9,31608,260.01,31868.01
708,239,3,10,10,751430,178.01,751608.01
709,239,37,15,5,49510,71.9,49581.9
710,239,42,9,7,9912,193.04,10105.04
711,239,28,50,9,701289,96.07,701385.07
712,240,35,30,10,17940,452.23,18392.23
713,241,28,21,5,389605,250.85,389855.85
714,241,8,3,4,10004,350.19,10354.19
715,241,2,45,1,22176,378.54,22554.54
716,241,38,30,5,48975,167.66,49142.66
717,242,19,33,3,55932,386.41,56318.41
718,243,11,20,4,110516,262.49,110778.49
719,244,14,2,2,7024,328.99,7352.99
720,245,1,7,9,81891,296.4,82187.4
721,245,33,17,6,21048,494.37,21542.37
722,246,36,14,10,36790,56.96,36846.96
723,246,34,47,2,5150,475.73,5625.73
724,246,19,34,1,18644,295.41,18939.41
725,246,33,49,3,10524,468.01,10992.01
726,246,45,13,4,7156,368.99,7524.99
727,247,31,5,7,35910,84.34,35994.34
728,247,20,24,6,293682,95.1,293777.1
729,247,19,14,4,74576,179.09,74755.09
730,247,19,27,7,130508,191.96,130699.96
731,248,31,6,2,10260,338.96,10598.96
732,249,32,29,9,13626,262.85,13888.85
733,249,41,1,5,21255,316.22,21571.22
734,249,19,38,2,37288,166.09,37454.09
735,250,7,32,2,8362,229.83,8591.83
736,250,39,16,7,102284,125.97,102409.97
737,250,21,11,3,10035,350.0,10385.0
738,251,11,24,6,165774,437.41,166211.41
739,251,45,42,2,3578,438.07,4016.07
740,252,30,23,1,14841,350.01,15191.01
741,252,32,25,9,13626,196.27,13822.27
742,253,3,38,7,526001,282.34,526283.34
743,253,12,33,7,28490,62.19,28552.19
744,253,37,14,5,49510,266.11,49776.11
745,253,23,44,10,1747700,325.23,1748025.23
746,254,16,7,3,969,61.06,1030.06
747,254,16,48,7,2261,422.49,2683.49
748,254,36,21,10,36790,331.31,37121.31
749,254,7,31,10,41810,130.08,41940.08
750,254,29,7,1,26604,301.44,26905.44
751,255,9,1,10,44370,117.24,44487.24
752,256,27,8,8,2944,70.31,3014.31
753,256,2,29,7,155232,52.64,155284.64
754,256,18,31,2,924,466.62,1390.62
755,256,21,2,7,23415,461.32,23876.32
756,256,20,11,1,48947,302.41,49249.41
757,257,23,26,9,1572930,183.12,1573113.12
758,257,6,19,3,198060,64.69,198124.69
759,257,1,27,9,81891,397.36,82288.36
760,258,31,41,5,25650,219.31,25869.31
761,258,43,13,5,7170,405.33,7575.33
762,258,33,47,9,31572,250.16,31822.16
763,259,1,25,2,18198,238.09,18436.09
764,259,27,50,2,736,271.77,1007.77
765,259,16,9,8,2584,214.72,2798.72
766,259,13,8,2,2142,50.38,2192.38
767,260,19,50,7,130508,224.71,130732.71
768,260,25,33,8,10552,430.92,10982.92
769,261,14,10,6,21072,403.16,21475.16
770,261,18,36,1,462,62.0,524.0
771,261,45,49,1,1789,200.61,1989.61
772,261,34,24,9,23175,380.72,23555.72
773,261,7,45,4,16724,53.98,16777.98
774,262,21,24,3,10035,406.1,10441.1
775,262,39,23,4,58448,400.41,58848.41
776,262,24,35,8,756576,121.14,756697.14
777,262,22,32,10,1072980,353.53,1073333.53
778,262,38,7,2,19590,103.16,19693.16
779,263,42,34,4,5664,362.27,6026.27
780,263,6,26,1,66020,332.88,66352.88
781,264,11,34,5,138145,126.01,138271.01
782,264,31,35,9,46170,438.71,46608.71
783,264,4,7,9,640233,102.61,640335.61
784,265,10,3,7,283843,388.75,284231.75
785,266,16,40,7,2261,487.21,2748.21
786,266,21,29,4,13380,476.96,13856.96
787,267,6,12,6,396120,347.81,396467.81
788,267,18,33,1,462,276.06,738.06
789,267,11,39,6,165774,310.89,166084.89
790,267,20,32,3,146841,247.67,147088.67
791,267,14,27,7,24584,150.9,24734.9
792,268,45,29,7,12523,99.81,12622.81
793,268,8,47,1,2501,278.82,2779.82
794,268,25,27,3,3957,396.3,4353.3
795,268,26,42,3,2466,402.33,2868.33
796,268,42,46,8,11328,299.74,11627.74
797,269,9,31,2,8874,445.87,9319.87
798,269,20,23,1,48947,80.03,49027.03
799,269,44,35,8,11208,389.97,11597.97
800,270,12,31,9,36630,99.78,36729.78
801,270,16,49,2,646,466.4,1112.4
802,271,41,15,5,21255,195.25,21450.25
803,271,11,25,8,221032,245.14,221277.14
804,271,3,1,5,375715,189.63,375904.63
805,272,7,11,6,25086,229.8,25315.8
806,272,39,6,5,73060,392.49,73452.49
807,273,17,30,9,3312,412.98,3724.98
808,274,37,44,3,29706,327.17,30033.17
809,274,17,48,5,1840,328.04,2168.04
810,274,24,3,10,945720,499.83,946219.83
811,275,28,21,3,233763,257.24,234020.24
812,275,3,39,2,150286,409.82,150695.82
813,276,45,19,2,3578,402.71,3980.71
814,276,21,9,9,30105,228.02,30333.02
815,276,26,32,6,4932,117.95,5049.95
816,276,8,34,8,20008,362.59,20370.59
817,277,12,22,3,12210,71.47,12281.47
818,277,27,41,4,1472,114.45,1586.45
819,277,44,15,6,8406,311.96,8717.96
820,277,32,41,8,12112,75.68,12187.68
821,278,18,9,2,924,140.71,1064.71
822,278,38,15,3,29385,224.96,29609.96
823,278,22,44,5,536490,280.65,536770.65
824,278,40,38,10,8560,130.42,8690.42
825,278,28,44,9,701289,223.38,701512.38
826,279,19,3,8,149152,306.74,149458.74
827,279,16,5,7,2261,476.91,2737.91
828,279,9,21,7,31059,378.99,31437.99
829,280,14,26,5,17560,209.72,17769.72
830,280,36,39,7,25753,468.89,26221.89
831,280,23,13,6,1048620,102.16,1048722.16
832,280,4,28,1,71137,395.12,71532.12
833,281,12,48,4,16280,261.06,16541.06
834,282,37,48,9,89118,461.27,89579.27
835,282,28,41,1,77921,51.88,77972.88
836,282,26,45,10,8220,466.58,8686.58
837,282,4,23,8,569096,477.22,569573.22
838,283,16,43,1,323,466.64,789.64
839,283,44,15,4,5604,455.76,6059.76
840,283,5,27,2,263722,50.44,263772.44
841,284,44,18,1,1401,308.19,1709.19
842,284,26,1,7,5754,166.59,5920.59
843,284,20,41,4,195788,80.93,195868.93
844,284,44,23,8,11208,285.79,11493.79
845,284,36,13,3,11037,262.91,11299.91
846,285,45,18,2,3578,108.88,3686.88
847,285,3,2,9,676287,391.44,676678.44
848,285,39,47,8,116896,246.04,117142.04
849,285,22,16,7,751086,343.28,751429.28
850,285,35,31,3,5382,145.56,5527.56
851,286,44,21,4,5604,454.9,6058.9
852,286,24,36,3,283716,302.23,284018.23
853,287,13,39,7,7497,195.65,7692.65
854,287,26,18,8,6576,243.69,6819.69
855,287,30,9,2,29682,153.61,29835.61
856,288,43,21,9,12906,358.21,13264.21
857,288,42,19,2,2832,493.98,3325.98
858,288,16,1,4,1292,391.78,1683.78
859,288,37,35,8,79216,360.13,79576.13
860,288,18,41,3,1386,263.68,1649.68
861,289,16,33,1,323,207.41,530.41
862,289,19,44,7,130508,395.41,130903.41
863,289,40,34,3,2568,114.05,2682.05
864,289,1,11,10,90990,388.0,91378.0
865,290,36,16,1,3679,100.23,3779.23
866,290,13,3,10,10710,359.75,11069.75
867,290,24,29,10,945720,216.9,945936.9
868,291,6,35,8,528160,152.6,528312.6
869,291,28,5,9,701289,118.31,701407.31
870,291,13,22,8,8568,140.63,8708.63
871,291,1,25,8,72792,295.88,73087.88
872,292,40,3,3,2568,437.66,3005.66
873,292,10,49,1,40549,304.52,40853.52
874,292,34,46,4,10300,86.89,10386.89
875,293,17,16,6,2208,321.65,2529.65
876,294,2,18,7,155232,160.19,155392.19
877,295,31,17,2,10260,377.16,10637.16
878,295,40,29,9,7704,262.15,7966.15
879,295,29,5,1,26604,154.01,26758.01
880,295,34,16,7,18025,306.73,18331.73
881,295,5,33,1,131861,198.47,132059.47
882,296,28,32,5,389605,139.21,389744.21
883,296,16,3,8,2584,255.18,2839.18
884,297,26,39,3,2466,387.28,2853.28
885,297,17,6,5,1840,419.67,2259.67
886,297,18,22,5,2310,315.05,2625.05
887,298,5,20,8,1054888,463.89,1055351.89
888,298,42,17,7,9912,229.83,10141.83
889,298,10,31,2,81098,143.23,81241.23
890,299,27,11,3,1104,274.84,1378.84
891,300,33,26,2,7016,194.73,7210.73
892,301,8,20,7,17507,265.72,17772.72
893,302,13,8,2,2142,113.59,2255.59
894,303,12,14,1,4070,410.77,4480.77
895,303,15,5,8,1528,157.02,1685.02
896,303,26,4,8,6576,100.53,6676.53
897,303,29,14,7,186228,450.24,186678.24
898,303,36,12,5,18395,110.52,18505.52
899,304,23,31,4,699080,125.08,699205.08
900,305,17,35,3,1104,125.0,1229.0
901,305,1,30,7,63693,406.57,64099.57
902,306,32,10,3,4542,299.28,4841.28
903,306,6,20,2,132040,150.13,132190.13
904,306,15,41,9,1719,473.54,2192.54
905,306,35,18,2,3588,417.64,4005.64
906,306,31,17,6,30780,203.88,30983.88
907,307,4,44,10,711370,74.91,711444.91
908,307,5,16,4,527444,69.62,527513.62
909,308,30,44,3,44523,205.21,44728.21
910,309,20,31,8,391576,92.68,391668.68
911,309,27,37,8,2944,315.21,3259.21
912,309,36,28,4,14716,98.92,14814.92
913,309,18,22,1,462,391.55,853.55
914,310,38,28,2,19590,166.32,19756.32
915,311,24,47,4,378288,129.05,378417.05
916,311,23,46,6,1048620,319.1,1048939.1
917,311,4,27,9,640233,352.17,640585.17
918,311,41,42,5,21255,61.34,21316.34
919,311,34,35,4,10300,307.85,10607.85
920,312,33,20,3,10524,396.26,10920.26
921,312,24,26,8,756576,135.42,756711.42
922,313,1,12,10,90990,350.31,91340.31
923,313,17,22,2,736,175.59,911.59
924,313,45,12,9,16101,439.12,16540.12
925,313,12,17,9,36630,202.82,36832.82
926,313,22,34,8,858384,321.28,858705.28
927,314,23,6,8,1398160,210.72,1398370.72
928,315,36,49,10,36790,151.01,36941.01
929,315,31,36,4,20520,61.99,20581.99
930,315,21,16,8,26760,465.21,27225.21
931,315,40,3,8,6848,244.11,7092.11
932,315,10,26,1,40549,276.85,40825.85
933,316,35,34,2,3588,89.3,3677.3
934,316,11,50,1,27629,98.32,27727.32
935,317,36,40,10,36790,288.08,37078.08
936,317,17,7,1,368,166.83,534.83
937,317,2,13,4,88704,353.55,89057.55
938,317,30,7,6,89046,356.68,89402.68
939,317,1,27,10,90990,225.83,91215.83
940,318,11,8,1,27629,129.46,27758.46
941,318,32,46,9,13626,131.76,13757.76
942,318,26,21,6,4932,449.98,5381.98
943,319,26,26,2,1644,118.47,1762.47
944,319,15,1,8,1528,240.86,1768.86
945,319,28,31,9,701289,56.31,701345.31
946,319,28,15,6,467526,109.15,467635.15
947,319,10,43,8,324392,496.69,324888.69
948,320,41,45,10,42510,136.1,42646.1
949,320,31,36,3,15390,430.05,15820.05
950,320,30,28,9,133569,443.37,134012.37
951,320,17,33,8,2944,484.6,3428.6
952,321,6,9,4,264080,387.75,264467.75
953,321,4,4,4,284548,153.32,284701.32
954,321,32,50,7,10598,317.24,10915.24
955,321,38,15,5,48975,297.19,49272.19
956,322,13,12,1,1071,310.87,1381.87
957,322,34,43,9,23175,332.89,23507.89
958,322,9,3,2,8874,355.8,9229.8
959,323,23,23,9,1572930,349.3,1573279.3
960,323,38,24,4,39180,140.07,39320.07
961,323,20,31,10,489470,337.78,489807.78
962,323,11,9,3,82887,282.13,83169.13
963,324,28,18,4,311684,389.82,312073.82
964,324,13,37,7,7497,455.92,7952.92
965,324,27,36,10,3680,319.46,3999.46
966,325,13,29,10,10710,373.12,11083.12
967,325,8,5,2,5002,268.17,5270.17
968,325,29,47,7,186228,249.72,186477.72
969,326,42,7,6,8496,104.21,8600.21
970,326,14,50,2,7024,438.95,7462.95
971,327,28,42,9,701289,294.5,701583.5
972,328,22,48,6,643788,271.35,644059.35
973,328,43,45,8,11472,341.02,11813.02
974,328,45,5,8,14312,118.1,14430.1
975,329,18,17,10,4620,91.57,4711.57
976,329,31,6,9,46170,432.46,46602.46
977,329,45,2,2,3578,379.91,3957.91
978,329,23,9,5,873850,210.76,874060.76
979,329,9,24,4,17748,229.82,17977.82
980,330,33,38,7,24556,102.19,24658.19
981,330,19,50,7,130508,273.95,130781.95
982,330,9,29,10,44370,129.24,44499.24
983,330,34,19,7,18025,402.24,18427.24
984,330,14,4,1,3512,418.13,3930.13
985,331,28,29,2,155842,219.58,156061.58
986,331,38,30,3,29385,378.12,29763.12
987,331,9,17,3,13311,274.42,13585.42
988,331,34,46,8,20600,103.54,20703.54
989,332,26,23,7,5754,466.02,6220.02
990,332,16,5,8,2584,244.65,2828.65
991,332,12,5,7,28490,258.03,28748.03
992,332,34,35,6,15450,271.29,15721.29
993,332,12,11,8,32560,110.41,32670.41
994,333,26,5,8,6576,491.07,7067.07
995,333,20,19,7,342629,209.1,342838.1
996,333,30,12,6,89046,259.15,89305.15
997,333,19,21,3,55932,124.77,56056.77
998,334,8,15,4,10004,494.14,10498.14
999,334,21,44,4,13380,102.14,13482.14
1000,334,24,8,2,189144,189.35,189333.35
1001,334,21,13,10,33450,336.08,33786.08
1002,335,22,42,4,429192,94.36,429286.36
1003,336,43,14,6,8604,284.5,8888.5
1004,336,19,28,5,93220,479.42,93699.42
1005,337,42,5,1,1416,109.19,1525.19
1006,338,44,26,5,7005,455.2,7460.2
1007,338,3,50,2,150286,261.26,150547.26
1008,339,32,46,6,9084,144.34,9228.34
1009,339,23,2,5,873850,409.19,874259.19
1010,339,24,24,1,94572,119.8,94691.8
1011,339,2,47,10,221760,92.09,221852.09
1012,340,5,29,8,1054888,382.02,1055270.02
1013,340,42,41,6,8496,452.83,8948.83
1014,340,35,27,6,10764,282.13,11046.13
1015,340,1,15,10,90990,363.09,91353.09
1016,341,45,33,9,16101,243.56,16344.56
1017,341,35,21,10,17940,62.04,18002.04
1018,342,5,4,6,791166,167.82,791333.82
1019,343,6,29,5,330100,129.13,330229.13
1020,344,14,11,4,14048,473.28,14521.28
1021,344,41,20,3,12753,416.3,13169.3
1022,345,23,47,5,873850,406.76,874256.76
1023,345,34,2,3,7725,178.8,7903.8
1024,345,21,14,6,20070,96.35,20166.35
1025,346,5,16,4,527444,385.95,527829.95
1026,346,43,2,2,2868,250.07,3118.07
1027,346,32,16,2,3028,219.14,3247.14
1028,346,7,2,2,8362,345.45,8707.45
1029,346,32,38,1,1514,151.93,1665.93
1030,347,11,17,2,55258,315.64,55573.64
1031,347,38,43,10,97950,308.46,98258.46
1032,347,17,15,9,3312,276.78,3588.78
1033,347,31,33,7,35910,433.64,36343.64
1034,347,13,22,4,4284,131.4,4415.4
1035,348,30,49,2,29682,289.29,29971.29
1036,348,17,27,2,736,66.08,802.08
1037,348,44,42,10,14010,295.49,14305.49
1038,349,11,4,3,82887,179.18,83066.18
1039,350,17,17,9,3312,336.67,3648.67
1040,350,28,40,3,233763,110.11,233873.11
1041,350,42,28,1,1416,410.45,1826.45
1042,350,38,37,4,39180,235.72,39415.72
1043,350,29,14,8,212832,363.73,213195.73
1044,351,31,48,4,20520,70.62,20590.62
1045,351,4,18,2,142274,103.78,142377.78
1046,352,3,45,5,375715,275.79,375990.79
1047,352,11,16,3,82887,114.32,83001.32
1048,352,39,13,1,14612,189.88,14801.88
1049,352,26,44,4,3288,260.38,3548.38
1050,353,11,2,4,110516,325.82,110841.82
1051,354,44,2,9,12609,69.09,12678.09
1052,354,35,33,8,14352,206.01,14558.01
1053,355,31,35,9,46170,488.81,46658.81
1054,355,5,28,10,1318610,226.53,1318836.53
1055,355,15,48,3,573,171.54,744.54
1056,355,4,49,8,569096,82.83,569178.83
1057,356,41,47,9,38259,229.26,38488.26
1058,356,11,25,3,82887,153.61,83040.61
1059,356,43,21,5,7170,56.9,7226.9
1060,356,8,13,7,17507,296.44,17803.44
1061,356,36,47,2,7358,389.86,7747.86
1062,357,42,44,9,12744,400.98,13144.98
1063,357,5,8,4,527444,321.23,527765.23
1064,357,10,28,3,121647,381.44,122028.44
1065,357,6,11,5,330100,117.94,330217.94
1066,358,27,47,3,1104,318.84,1422.84
1067,358,24,45,9,851148,423.36,851571.36
1068,358,18,47,8,3696,294.91,3990.91
1069,359,24,15,9,851148,182.76,851330.76
1070,359,15,40,8,1528,288.32,1816.32
1071,359,18,21,10,4620,60.78,4680.78
1072,360,25,42,4,5276,482.98,5758.98
1073,360,18,44,8,3696,241.3,3937.3
1074,360,10,9,5,202745,235.89,202980.89
1075,360,31,50,6,30780,450.66,31230.66
1076,360,32,21,8,12112,261.25,12373.25
1077,361,18,8,5,2310,318.19,2628.19
1078,361,27,23,8,2944,215.64,3159.64
1079,361,7,42,8,33448,59.15,33507.15
1080,362,16,22,5,1615,392.94,2007.94
1081,362,16,23,1,323,387.43,710.43
1082,362,42,30,6,8496,247.0,8743.0
1083,363,22,2,7,751086,201.83,751287.83
1084,363,32,7,5,7570,98.75,7668.75
1085,363,9,25,8,35496,216.55,35712.55
1086,364,22,35,4,429192,66.83,429258.83
1087,364,32,13,4,6056,340.3,6396.3
1088,364,33,11,5,17540,125.87,17665.87
1089,365,12,24,2,8140,243.63,8383.63
1090,365,44,45,6,8406,312.25,8718.25
1091,366,22,22,5,536490,55.85,536545.85
1092,366,28,37,7,545447,144.62,545591.62
1093,366,17,24,4,1472,182.78,1654.78
1094,366,22,34,9,965682,463.56,966145.56
1095,367,22,6,4,429192,442.32,429634.32
1096,367,3,29,6,450858,466.39,451324.39
1097,367,5,28,9,1186749,217.4,1186966.4
1098,367,44,45,2,2802,296.41,3098.41
1099,367,41,22,1,4251,180.83,4431.83
1100,368,44,37,6,8406,360.38,8766.38
1101,368,3,1,5,375715,312.7,376027.7
1102,368,43,48,1,1434,235.24,1669.24
1103,368,32,5,4,6056,449.04,6505.04
1104,369,42,35,9,12744,245.95,12989.95
1105,369,1,31,2,18198,345.06,18543.06
1106,369,7,34,3,12543,429.97,12972.97
1107,369,41,34,5,21255,389.65,21644.65
1108,370,6,4,6,396120,251.41,396371.41
1109,370,12,41,2,8140,484.03,8624.03
1110,370,2,39,4,88704,379.62,89083.62
1111,370,33,1,2,7016,420.68,7436.68
1112,370,38,42,8,78360,336.48,78696.48
1113,371,37,13,3,29706,311.23,30017.23
1114,371,22,49,8,858384,498.92,858882.92
1115,371,21,4,6,20070,286.88,20356.88
1116,372,38,13,6,58770,99.49,58869.49
1117,372,35,19,7,12558,338.45,12896.45
1118,372,16,30,5,1615,76.16,1691.16
1119,373,36,16,7,25753,295.93,26048.93
1120,373,42,28,3,4248,165.97,4413.97
1121,373,6,35,1,66020,496.42,66516.42
1122,374,38,1,9,88155,470.7,88625.7
1123,374,18,39,6,2772,56.31,2828.31
1124,374,14,17,7,24584,50.16,24634.16
1125,374,35,29,5,8970,130.25,9100.25
1126,374,6,30,1,66020,291.01,66311.01
1127,375,29,11,9,239436,362.37,239798.37
1128,375,13,27,1,1071,191.68,1262.68
1129,376,28,40,10,779210,487.2,779697.2
1130,377,24,15,4,378288,129.64,378417.64
1131,377,7,42,6,25086,339.81,25425.81
1132,377,12,29,9,36630,419.12,37049.12
1133,377,10,19,6,243294,490.83,243784.83
1134,377,44,35,9,12609,98.43,12707.43
1135,378,16,45,1,323,393.57,716.57
1136,378,11,11,3,82887,430.93,83317.93
1137,379,13,6,1,1071,451.53,1522.53
1138,379,29,10,5,133020,167.55,133187.55
1139,379,15,8,4,764,100.22,864.22
1140,379,30,41,10,148410,245.73,148655.73
1141,379,18,22,6,2772,231.26,3003.26
1142,380,3,33,10,751430,263.79,751693.79
1143,381,3,33,3,225429,406.21,225835.21
1144,382,24,11,10,945720,73.59,945793.59
1145,382,1,40,4,36396,57.16,36453.16
1146,382,18,9,2,924,496.09,1420.09
1147,382,35,3,3,5382,318.56,5700.56
1148,383,36,21,5,18395,158.93,18553.93
1149,383,3,44,1,75143,416.82,75559.82
1150,383,6,17,3,198060,293.86,198353.86
1151,383,41,9,6,25506,492.31,25998.31
1152,383,8,4,6,15006,436.34,15442.34
1153,384,17,28,7,2576,405.93,2981.93
1154,384,18,6,10,4620,293.28,4913.28
1155,384,29,3,6,159624,146.36,159770.36
1156,384,29,50,5,133020,457.02,133477.02
1157,384,36,42,3,11037,148.62,11185.62
1158,385,17,25,2,736,284.69,1020.69
1159,386,7,49,9,37629,98.03,37727.03
1160,386,12,8,1,4070,295.56,4365.56
1161,386,6,28,5,330100,343.91,330443.91
1162,386,24,19,1,94572,188.92,94760.92
1163,387,31,9,1,5130,287.9,5417.9
1164,387,39,46,8,116896,489.5,117385.5
1165,387,11,30,6,165774,445.05,166219.05
1166,387,27,44,7,2576,316.57,2892.57
1167,387,26,39,6,4932,429.78,5361.78
1168,388,37,18,8,79216,137.62,79353.62
1169,389,3,15,5,375715,172.19,375887.19
1170,389,26,5,3,2466,484.5,2950.5
1171,389,19,45,5,93220,274.73,93494.73
1172,390,32,10,7,10598,410.2,11008.2
1173,391,30,11,8,118728,332.41,119060.41
1174,391,42,41,7,9912,401.26,10313.26
1175,391,34,48,5,12875,413.27,13288.27
1176,391,29,4,10,266040,479.4,266519.4
1177,391,35,32,2,3588,177.67,3765.67
1178,392,21,12,7,23415,144.43,23559.43
1179,393,33,12,1,3508,190.15,3698.15
1180,393,22,2,8,858384,400.75,858784.75
1181,394,24,11,3,283716,378.55,284094.55
1182,394,39,45,8,116896,180.47,117076.47
1183,394,36,25,1,3679,390.35,4069.35
1184,394,35,9,9,16146,166.46,16312.46
1185,394,11,33,5,138145,462.14,138607.14
1186,395,36,7,3,11037,185.03,11222.03
1187,396,39,26,9,131508,228.74,131736.74
1188,397,28,2,6,467526,485.92,468011.92
1189,397,7,13,4,16724,68.96,16792.96
1190,397,6,40,5,330100,109.44,330209.44
1191,397,14,12,10,35120,185.07,35305.07
1192,397,26,36,5,4110,80.78,4190.78
1193,398,7,13,4,16724,316.67,17040.67
1194,398,40,34,7,5992,243.68,6235.68
1195,398,27,15,1,368,158.38,526.38
1196,398,37,21,2,19804,350.26,20154.26
1197,399,6,33,2,132040,92.75,132132.75
1198,399,29,10,3,79812,236.94,80048.94
1199,399,34,24,1,2575,94.7,2669.7
1200,399,13,11,3,3213,336.07,3549.07
1201,399,12,13,4,16280,69.99,16349.99
1202,400,23,34,9,1572930,227.92,1573157.92
1203,400,13,1,7,7497,475.52,7972.52
1204,400,9,14,1,4437,182.58,4619.58
1205,400,27,41,5,1840,431.06,2271.06
1206,401,12,19,7,28490,351.82,28841.82
1207,401,21,5,7,23415,443.78,23858.78
1208,401,9,37,7,31059,161.04,31220.04
