WeatherTrafficID,LocationID,WeatherCondition,TrafficCondition,RecordedDateTime
539,8,Clear,Moderate,2022-06-14 17:25:00
540,3,Rainy,Heavy,2022-01-22 12:03:00
541,14,Foggy,Moderate,2023-07-28 01:10:00
542,9,Snowy,Moderate,2022-06-10 08:29:00
543,10,Clear,Moderate,2023-11-22 14:50:00
544,11,Rainy,Heavy,2023-10-04 11:29:00
545,9,Snowy,Heavy,2024-03-10 20:22:00
546,6,Windy,Heavy,2022-10-22 01:01:00
547,10,Clear,Light,2024-06-12 05:52:00
548,2,Windy,Light,2024-09-21 17:03:00
549,7,Rainy,Heavy,2022-04-05 08:44:00
550,13,Snowy,Heavy,2023-08-03 02:11:00
551,2,Snowy,Moderate,2023-06-28 06:20:00
552,10,Snowy,Moderate,2024-08-10 20:01:00
553,11,Snowy,Light,2023-09-06 11:40:00
554,12,Rainy,Heavy,2024-05-05 03:18:00
555,15,Foggy,Moderate,2022-07-15 21:21:00
556,13,Rainy,Heavy,2022-09-16 22:40:00
557,8,Foggy,Moderate,2023-06-19 22:30:00
558,13,Snowy,Light,2023-05-31 16:35:00
559,2,Foggy,Heavy,2024-02-21 12:40:00
560,15,Snowy,Heavy,2023-07-23 15:29:00
561,3,Snowy,Light,2024-11-05 09:30:00
562,2,Snowy,Heavy,2021-12-27 20:18:00
563,6,Windy,Heavy,2022-04-25 19:21:00
564,2,Foggy,Moderate,2023-06-21 05:58:00
565,14,Foggy,Light,2022-09-18 01:36:00
566,8,Snowy,Heavy,2024-08-06 14:27:00
567,10,Snowy,Light,2024-07-04 14:55:00
568,10,Windy,Light,2022-04-28 07:42:00
569,3,Clear,Moderate,2023-08-21 04:23:00
570,12,Rainy,Moderate,2022-05-21 03:09:00
571,11,Windy,Heavy,2022-01-07 22:59:00
572,5,Rainy,Moderate,2022-06-04 22:04:00
573,4,Windy,Light,2024-10-22 06:01:00
574,9,Windy,Light,2021-12-31 10:12:00
575,1,Snowy,Moderate,2023-03-06 13:59:00
576,8,Foggy,Heavy,2024-08-26 02:29:00
577,11,Snowy,Moderate,2023-10-09 11:27:00
578,12,Rainy,Light,2022-12-22 21:59:00
579,15,Foggy,Light,2022-04-07 05:22:00
580,11,Clear,Moderate,2023-12-19 14:43:00
581,14,Rainy,Moderate,2022-01-25 09:53:00
582,12,Snowy,Heavy,2022-10-19 08:11:00
583,13,Rainy,Light,2022-07-27 14:45:00
584,7,Clear,Light,2023-11-26 18:38:00
585,12,Snowy,Moderate,2023-05-11 21:58:00
586,7,Snowy,Heavy,2023-09-10 21:25:00
587,6,Snowy,Heavy,2023-02-06 10:24:00
588,11,Snowy,Light,2023-06-06 04:03:00
589,13,Rainy,Moderate,2022-02-23 11:54:00
590,3,Windy,Light,2024-05-11 02:44:00
591,1,Windy,Heavy,2022-06-13 11:03:00
592,3,Windy,Heavy,2024-12-05 22:46:00
593,13,Rainy,Moderate,2023-03-08 22:57:00
594,12,Snowy,Heavy,2024-09-21 12:07:00
595,3,Windy,Heavy,2022-12-05 14:16:00
596,9,Clear,Light,2023-08-18 21:04:00
597,2,Windy,Light,2024-01-31 20:47:00
598,5,Snowy,Light,2022-06-30 08:55:00
599,1,Clear,Light,2023-03-15 01:18:00
600,9,Windy,Heavy,2022-12-14 06:42:00
601,8,Clear,Light,2023-12-07 06:04:00
602,2,Windy,Heavy,2022-08-06 09:03:00
603,12,Foggy,Light,2024-11-24 12:47:00
604,14,Foggy,Light,2023-12-23 16:57:00
605,13,Windy,Heavy,2023-04-09 05:47:00
606,6,Foggy,Light,2022-06-25 07:38:00
607,5,Snowy,Heavy,2022-01-01 04:09:00
608,9,Windy,Heavy,2022-12-17 19:16:00
609,11,Rainy,Light,2022-11-29 03:31:00
610,11,Rainy,Moderate,2024-09-26 07:23:00
611,3,Snowy,Moderate,2022-08-26 06:14:00
612,12,Snowy,Light,2023-11-12 07:40:00
613,15,Clear,Moderate,2022-10-03 22:41:00
614,11,Foggy,Heavy,2023-06-06 21:37:00
615,15,Windy,Heavy,2024-11-17 00:48:00
616,7,Clear,Heavy,2024-10-06 23:57:00
617,3,Rainy,Moderate,2022-07-30 02:33:00
618,14,Rainy,Light,2022-09-12 15:16:00
619,5,Windy,Moderate,2024-10-03 12:06:00
620,8,Clear,Moderate,2024-06-03 22:29:00
621,15,Snowy,Light,2023-09-23 23:52:00
622,10,Snowy,Moderate,2024-08-29 10:31:00
623,12,Windy,Moderate,2023-11-16 01:17:00
624,10,Clear,Heavy,2023-02-11 13:50:00
625,10,Rainy,Heavy,2024-03-13 02:38:00
626,6,Snowy,Heavy,2024-08-28 15:37:00
627,14,Windy,Heavy,2024-09-08 17:52:00
628,4,Snowy,Light,2024-02-08 21:46:00
629,13,Rainy,Light,2023-05-05 16:36:00
630,6,Windy,Heavy,2024-06-15 07:38:00
631,1,Foggy,Heavy,2024-07-30 13:51:00
632,8,Foggy,Light,2022-10-21 06:27:00
633,4,Clear,Light,2024-05-06 11:07:00
634,6,Snowy,Heavy,2023-01-31 03:34:00
635,12,Foggy,Moderate,2024-08-22 21:44:00
636,7,Windy,Light,2022-05-13 04:12:00
637,5,Rainy,Moderate,2024-03-12 22:33:00
638,7,Rainy,Moderate,2023-12-12 19:36:00
639,2,Rainy,Heavy,2022-07-08 21:04:00
640,11,Windy,Heavy,2024-11-26 10:23:00
641,10,Foggy,Heavy,2022-08-07 06:54:00
642,11,Foggy,Moderate,2022-09-29 18:58:00
643,8,Windy,Heavy,2024-01-30 23:27:00
644,13,Windy,Heavy,2024-07-25 04:51:00
645,2,Foggy,Moderate,2024-07-26 00:59:00
646,6,Windy,Heavy,2023-12-02 08:53:00
647,1,Clear,Light,2024-09-13 12:55:00
648,12,Foggy,Light,2024-09-04 10:13:00
649,2,Windy,Heavy,2023-12-10 02:24:00
650,5,Clear,Moderate,2022-07-05 23:49:00
651,6,Windy,Heavy,2022-11-01 04:31:00
652,15,Clear,Moderate,2024-05-17 23:26:00
653,2,Foggy,Light,2023-10-05 22:07:00
654,6,Rainy,Moderate,2023-05-31 02:31:00
655,2,Foggy,Moderate,2024-08-04 19:31:00
656,15,Windy,Heavy,2024-05-25 16:04:00
657,4,Windy,Heavy,2022-07-16 05:42:00
658,3,Foggy,Light,2024-08-20 09:33:00
659,8,Snowy,Moderate,2023-09-09 00:35:00
660,6,Snowy,Moderate,2022-08-23 09:32:00
661,8,Foggy,Heavy,2022-10-25 18:03:00
662,11,Clear,Light,2024-01-03 11:17:00
663,6,Rainy,Moderate,2024-04-04 23:08:00
664,13,Windy,Light,2023-01-13 08:16:00
665,10,Foggy,Heavy,2024-05-18 04:57:00
666,7,Snowy,Moderate,2023-01-19 21:22:00
667,7,Clear,Light,2022-02-06 08:23:00
668,8,Foggy,Moderate,2022-07-01 08:44:00
669,5,Clear,Light,2024-07-16 04:38:00
670,12,Clear,Moderate,2023-10-13 09:11:00
671,13,Rainy,Light,2023-12-27 22:17:00
672,10,Rainy,Light,2024-07-05 17:35:00
673,15,Foggy,Light,2022-03-13 06:01:00
674,14,Clear,Moderate,2023-04-08 11:58:00
675,5,Snowy,Moderate,2022-02-18 13:11:00
676,10,Windy,Light,2024-05-20 02:40:00
677,2,Snowy,Heavy,2022-07-01 02:00:00
678,13,Snowy,Heavy,2024-09-09 19:16:00
679,6,Rainy,Moderate,2023-10-23 06:41:00
680,1,Clear,Heavy,2022-07-31 07:26:00
681,5,Clear,Moderate,2024-01-07 13:23:00
682,10,Clear,Light,2024-07-19 10:09:00
683,3,Snowy,Light,2022-06-09 13:55:00
684,8,Clear,Heavy,2023-02-15 16:39:00
685,6,Rainy,Heavy,2023-08-28 19:02:00
686,7,Snowy,Heavy,2023-10-18 09:50:00
687,13,Snowy,Heavy,2023-09-10 15:50:00
688,3,Windy,Light,2022-04-22 17:37:00
689,6,Rainy,Heavy,2023-01-12 04:25:00
690,11,Rainy,Light,2023-02-24 13:31:00
691,15,Foggy,Light,2022-04-18 05:52:00
692,15,Rainy,Moderate,2024-07-17 20:21:00
693,11,Clear,Light,2022-01-03 08:59:00
694,12,Foggy,Heavy,2023-12-23 10:19:00
695,9,Snowy,Moderate,2023-02-01 19:01:00
696,8,Clear,Light,2022-02-21 13:47:00
697,8,Clear,Moderate,2023-06-11 19:29:00
698,4,Clear,Light,2024-11-08 15:59:00
699,11,Clear,Moderate,2023-01-17 11:39:00
700,9,Foggy,Light,2023-04-03 22:49:00
701,3,Rainy,Light,2022-07-01 19:35:00
702,13,Snowy,Heavy,2022-12-28 11:30:00
703,10,Rainy,Light,2022-07-29 16:32:00
704,12,Snowy,Heavy,2022-01-06 12:29:00
705,12,Snowy,Heavy,2023-05-03 22:54:00
706,6,Rainy,Heavy,2023-06-09 16:47:00
707,2,Rainy,Light,2023-07-02 07:51:00
708,13,Rainy,Moderate,2023-01-24 07:03:00
709,5,Foggy,Moderate,2023-05-05 06:32:00
710,9,Snowy,Heavy,2023-07-21 10:18:00
711,15,Snowy,Light,2024-08-30 07:51:00
712,12,Snowy,Light,2023-07-17 12:27:00
713,6,Rainy,Light,2022-08-25 16:58:00
714,13,Windy,Moderate,2022-08-12 00:30:00
715,15,Rainy,Heavy,2023-04-21 03:44:00
716,14,Rainy,Light,2022-03-13 17:30:00
717,7,Snowy,Light,2022-04-15 22:47:00
718,3,Windy,Heavy,2022-10-04 17:51:00
719,14,Snowy,Light,2022-06-17 17:20:00
720,7,Rainy,Light,2022-10-06 20:44:00
721,3,Snowy,Moderate,2023-10-26 09:04:00
722,5,Snowy,Light,2022-07-21 01:34:00
723,11,Rainy,Light,2024-03-26 11:19:00
724,11,Clear,Light,2024-01-22 11:25:00
725,1,Windy,Heavy,2022-06-08 08:25:00
726,6,Windy,Light,2023-04-10 15:22:00
727,1,Clear,Light,2023-10-04 01:09:00
728,2,Clear,Moderate,2022-02-28 00:19:00
729,1,Foggy,Light,2024-10-18 14:20:00
730,11,Windy,Light,2024-02-28 19:50:00
731,11,Rainy,Heavy,2023-01-08 03:13:00
732,15,Rainy,Light,2022-09-16 10:49:00
733,2,Clear,Light,2023-05-26 05:29:00
734,13,Windy,Heavy,2022-02-02 14:13:00
735,13,Snowy,Light,2023-10-10 22:18:00
736,9,Foggy,Heavy,2023-10-15 22:54:00
737,12,Rainy,Moderate,2022-02-18 22:25:00
738,10,Foggy,Heavy,2023-09-19 15:38:00
739,5,Snowy,Heavy,2023-07-19 06:15:00
740,14,Snowy,Heavy,2024-01-19 04:31:00
741,5,Snowy,Light,2022-03-07 20:16:00
742,4,Rainy,Light,2022-07-22 02:22:00
743,3,Foggy,Light,2023-12-19 20:59:00
744,6,Windy,Moderate,2022-12-24 11:20:00
745,6,Clear,Moderate,2022-03-09 02:33:00
746,13,Foggy,Heavy,2024-01-10 23:08:00
747,1,Snowy,Moderate,2023-03-13 11:02:00
748,14,Clear,Heavy,2023-05-04 17:48:00
749,10,Windy,Moderate,2024-09-13 14:40:00
750,2,Clear,Moderate,2022-03-25 09:17:00
751,8,Snowy,Light,2024-05-29 21:31:00
752,13,Snowy,Heavy,2022-03-17 10:56:00
753,4,Windy,Heavy,2024-10-25 09:31:00
754,10,Windy,Light,2024-04-30 17:11:00
755,12,Snowy,Light,2023-09-23 16:15:00
756,1,Windy,Heavy,2024-03-12 11:45:00
757,6,Clear,Heavy,2022-01-25 05:11:00
758,5,Foggy,Heavy,2024-04-14 14:21:00
759,8,Clear,Moderate,2023-06-01 02:06:00
760,8,Foggy,Heavy,2022-01-03 20:36:00
761,12,Windy,Moderate,2023-04-16 01:29:00
762,14,Clear,Light,2022-03-29 19:34:00
763,15,Foggy,Moderate,2024-03-18 09:38:00
764,3,Windy,Heavy,2023-11-24 05:37:00
765,7,Clear,Heavy,2022-05-14 12:45:00
766,3,Rainy,Light,2024-12-12 10:35:00
767,8,Snowy,Light,2022-10-07 04:11:00
768,7,Windy,Light,2024-11-11 01:58:00
769,13,Windy,Moderate,2022-04-16 05:53:00
770,13,Windy,Moderate,2024-01-26 17:23:00
771,3,Clear,Moderate,2022-05-21 18:11:00
772,11,Foggy,Heavy,2022-09-13 17:33:00
773,10,Windy,Moderate,2023-07-30 03:44:00
774,7,Foggy,Heavy,2023-09-30 09:16:00
775,9,Snowy,Moderate,2024-11-17 12:07:00
776,10,Rainy,Heavy,2023-06-03 10:20:00
777,12,Windy,Light,2023-04-04 14:49:00
778,12,Windy,Moderate,2023-07-29 23:48:00
779,13,Snowy,Moderate,2023-08-26 10:18:00
780,5,Snowy,Moderate,2023-10-24 09:41:00
781,11,Snowy,Light,2022-07-14 06:31:00
782,5,Snowy,Light,2022-09-11 15:27:00
783,15,Foggy,Heavy,2022-10-04 01:17:00
784,11,Snowy,Light,2022-06-18 16:56:00
785,11,Clear,Light,2022-08-23 20:37:00
786,12,Windy,Moderate,2023-02-03 15:24:00
787,8,Foggy,Moderate,2024-09-21 17:35:00
788,1,Windy,Moderate,2024-05-07 08:32:00
789,7,Rainy,Light,2024-05-31 04:31:00
790,2,Snowy,Moderate,2023-03-17 08:19:00
791,3,Clear,Light,2023-09-08 01:25:00
792,6,Foggy,Light,2022-08-16 05:02:00
793,3,Windy,Light,2022-02-11 08:54:00
794,14,Foggy,Moderate,2024-03-30 17:38:00
795,1,Snowy,Light,2022-11-17 23:51:00
796,2,Snowy,Light,2024-09-21 22:17:00
797,2,Rainy,Heavy,2023-07-24 00:39:00
798,10,Windy,Moderate,2022-02-06 02:43:00
799,13,Snowy,Moderate,2024-07-13 00:52:00
800,7,Snowy,Heavy,2024-05-01 10:44:00
801,4,Foggy,Heavy,2023-03-05 14:32:00
802,2,Windy,Light,2022-11-10 09:37:00
803,9,Foggy,Moderate,2023-05-09 16:12:00
804,3,Windy,Moderate,2022-02-28 14:59:00
805,6,Windy,Moderate,2023-10-20 18:30:00
806,15,Clear,Moderate,2024-09-05 19:07:00
807,6,Foggy,Moderate,2024-12-05 03:11:00
808,5,Foggy,Heavy,2023-09-17 09:05:00
809,11,Foggy,Light,2024-06-27 20:10:00
810,11,Rainy,Moderate,2024-03-30 08:18:00
811,1,Rainy,Moderate,2022-08-13 00:14:00
812,11,Snowy,Heavy,2024-05-04 14:40:00
813,9,Rainy,Heavy,2022-09-19 11:41:00
814,9,Rainy,Light,2022-03-24 19:44:00
815,3,Snowy,Light,2023-02-06 14:53:00
816,15,Snowy,Moderate,2023-09-02 14:59:00
817,13,Foggy,Light,2024-02-10 09:52:00
818,11,Foggy,Moderate,2024-09-12 03:47:00
819,13,Windy,Moderate,2023-03-22 04:19:00
820,1,Rainy,Moderate,2024-12-12 15:55:00
821,1,Foggy,Moderate,2023-04-13 16:48:00
822,14,Rainy,Heavy,2023-04-05 01:34:00
823,12,Snowy,Heavy,2023-08-06 11:46:00
824,5,Rainy,Moderate,2023-07-05 21:13:00
825,13,Foggy,Light,2023-06-26 02:19:00
826,8,Rainy,Moderate,2024-12-04 18:02:00
827,15,Foggy,Moderate,2024-09-02 21:34:00
828,15,Foggy,Moderate,2023-07-24 03:33:00
829,15,Foggy,Light,2022-09-01 08:26:00
830,12,Rainy,Heavy,2024-05-12 01:14:00
831,4,Rainy,Heavy,2023-04-17 22:15:00
832,15,Rainy,Heavy,2022-03-25 01:22:00
833,14,Windy,Moderate,2024-04-03 02:46:00
834,5,Windy,Moderate,2024-03-26 21:49:00
835,6,Foggy,Heavy,2022-01-25 22:02:00
836,5,Windy,Light,2024-02-04 22:03:00
837,7,Rainy,Heavy,2022-01-09 12:24:00
838,10,Clear,Heavy,2023-06-09 16:15:00
839,15,Rainy,Light,2022-06-07 23:11:00
840,15,Clear,Light,2023-08-10 22:53:00
841,6,Snowy,Light,2022-10-31 11:26:00
842,3,Snowy,Heavy,2024-12-18 22:51:00
843,9,Rainy,Light,2024-07-18 11:30:00
844,2,Rainy,Heavy,2024-04-22 07:51:00
845,3,Foggy,Heavy,2024-10-07 17:59:00
846,3,Foggy,Moderate,2024-03-07 13:09:00
847,11,Clear,Moderate,2024-02-20 18:42:00
848,3,Clear,Heavy,2024-09-22 04:27:00
849,5,Windy,Light,2022-03-17 20:07:00
850,1,Rainy,Moderate,2022-05-21 11:10:00
851,4,Foggy,Light,2022-02-11 08:29:00
852,4,Rainy,Moderate,2024-09-07 05:39:00
853,5,Windy,Heavy,2024-11-10 02:07:00
854,3,Foggy,Heavy,2022-05-24 15:43:00
855,5,Snowy,Moderate,2022-03-10 04:46:00
856,10,Rainy,Heavy,2024-02-08 18:27:00
857,2,Snowy,Moderate,2023-12-05 01:35:00
858,12,Foggy,Light,2023-08-31 08:03:00
859,5,Snowy,Moderate,2024-04-02 19:10:00
860,4,Windy,Light,2024-03-22 07:46:00
861,4,Foggy,Heavy,2024-06-23 18:04:00
862,13,Snowy,Moderate,2023-12-23 16:57:00
863,1,Clear,Light,2024-11-07 16:07:00
864,15,Snowy,Light,2023-08-13 02:26:00
865,8,Foggy,Heavy,2024-12-09 13:15:00
866,1,Clear,Heavy,2022-12-26 12:08:00
867,13,Snowy,Heavy,2024-09-09 11:27:00
868,6,Foggy,Light,2022-10-26 13:33:00
869,15,Snowy,Light,2022-03-18 17:13:00
870,6,Clear,Heavy,2022-01-02 00:09:00
871,4,Foggy,Moderate,2023-04-10 01:26:00
872,13,Foggy,Moderate,2022-04-05 08:00:00
873,1,Rainy,Moderate,2023-08-25 19:10:00
874,9,Clear,Light,2022-08-25 07:37:00
875,1,Foggy,Light,2024-11-05 22:18:00
876,4,Clear,Light,2022-01-08 06:08:00
877,10,Snowy,Heavy,2024-06-22 08:42:00
878,13,Windy,Light,2024-01-20 07:30:00
879,9,Windy,Moderate,2024-07-19 02:04:00
880,15,Clear,Heavy,2024-04-06 16:53:00
881,15,Foggy,Moderate,2023-08-17 11:49:00
882,14,Snowy,Light,2023-01-18 11:37:00
883,9,Windy,Moderate,2023-12-09 08:41:00
884,10,Snowy,Moderate,2022-04-23 23:58:00
885,5,Rainy,Light,2022-01-28 16:01:00
886,2,Clear,Light,2024-04-04 11:02:00
887,8,Snowy,Moderate,2023-12-30 18:04:00
888,6,Foggy,Heavy,2022-06-25 21:36:00
889,7,Rainy,Moderate,2023-01-05 09:08:00
890,1,Foggy,Light,2023-11-17 22:59:00
891,7,Rainy,Light,2022-05-14 22:41:00
892,14,Rainy,Heavy,2022-11-06 17:14:00
893,12,Snowy,Moderate,2024-11-07 19:05:00
894,12,Foggy,Moderate,2023-03-16 23:54:00
895,10,Clear,Moderate,2022-12-25 13:52:00
896,2,Rainy,Heavy,2022-07-26 10:27:00
897,8,Rainy,Light,2024-02-09 09:03:00
898,3,Snowy,Heavy,2022-10-04 01:33:00
899,12,Foggy,Heavy,2024-06-17 12:52:00
900,10,Rainy,Light,2023-05-01 09:59:00
901,7,Snowy,Moderate,2024-12-20 11:07:00
902,4,Rainy,Light,2024-10-14 02:55:00
903,7,Windy,Moderate,2022-05-30 13:42:00
904,6,Snowy,Heavy,2024-11-03 11:22:00
905,15,Foggy,Heavy,2023-02-10 01:46:00
906,9,Windy,Heavy,2024-10-19 19:01:00
907,2,Foggy,Moderate,2024-09-19 01:38:00
908,9,Windy,Heavy,2023-11-02 17:24:00
909,8,Foggy,Heavy,2024-09-25 12:15:00
910,9,Snowy,Heavy,2023-02-23 04:22:00
911,6,Clear,Moderate,2023-01-31 12:38:00
912,7,Windy,Light,2023-06-08 02:04:00
913,13,Foggy,Light,2024-04-14 04:21:00
914,14,Windy,Moderate,2024-11-16 04:27:00
915,2,Clear,Moderate,2024-01-31 17:30:00
916,1,Clear,Heavy,2024-11-27 15:29:00
917,11,Foggy,Moderate,2023-12-14 01:20:00
918,4,Clear,Moderate,2024-06-15 19:49:00
919,13,Snowy,Moderate,2022-11-11 10:37:00
920,13,Clear,Heavy,2024-11-03 05:36:00
921,1,Clear,Light,2022-08-18 06:19:00
922,2,Windy,Moderate,2022-02-22 11:11:00
923,9,Windy,Light,2024-01-21 21:12:00
924,14,Snowy,Moderate,2022-03-07 15:02:00
925,14,Rainy,Light,2023-03-20 14:29:00
926,6,Windy,Heavy,2024-02-23 18:01:00
927,7,Snowy,Heavy,2022-03-01 07:52:00
928,12,Clear,Moderate,2022-12-28 22:56:00
929,6,Foggy,Moderate,2022-08-18 12:35:00
930,4,Snowy,Heavy,2024-04-01 14:07:00
931,13,Clear,Light,2024-10-18 14:57:00
932,11,Snowy,Heavy,2022-04-18 08:39:00
933,5,Rainy,Heavy,2023-04-03 10:52:00
934,4,Clear,Light,2023-11-21 21:55:00
935,10,Clear,Light,2023-03-31 19:27:00
936,1,Rainy,Light,2024-02-26 02:01:00
937,13,Windy,Heavy,2023-02-14 11:02:00
938,14,Foggy,Moderate,2023-06-17 17:00:00
939,6,Snowy,Heavy,2023-03-05 12:09:00
940,3,Rainy,Heavy,2024-08-29 18:07:00
941,1,Windy,Moderate,2022-05-11 13:33:00
942,8,Foggy,Light,2024-11-10 09:07:00
943,3,Clear,Light,2023-01-03 10:27:00
944,10,Snowy,Heavy,2024-01-07 11:55:00
945,3,Clear,Moderate,2022-01-25 09:28:00
946,9,Snowy,Light,2022-02-09 04:11:00
947,10,Windy,Heavy,2024-05-25 09:11:00
948,10,Snowy,Moderate,2023-04-17 23:15:00
949,3,Snowy,Light,2024-04-09 11:05:00
950,10,Rainy,Light,2023-03-09 21:56:00
951,14,Rainy,Moderate,2023-05-23 00:47:00
952,4,Rainy,Moderate,2024-10-12 14:57:00
953,3,Foggy,Light,2022-08-07 20:17:00
954,10,Foggy,Light,2022-11-03 10:10:00
955,7,Clear,Light,2022-03-23 16:55:00
956,5,Foggy,Moderate,2023-09-24 21:54:00
957,15,Rainy,Moderate,2023-02-22 15:37:00
958,8,Snowy,Moderate,2024-05-20 19:56:00
959,14,Foggy,Heavy,2023-07-29 02:45:00
960,14,Foggy,Heavy,2022-10-20 11:48:00
961,14,Rainy,Light,2024-10-28 05:43:00
962,5,Foggy,Moderate,2022-07-29 17:58:00
963,2,Rainy,Heavy,2022-07-22 13:41:00
964,6,Rainy,Light,2023-10-26 16:26:00
965,3,Windy,Moderate,2023-02-01 09:52:00
966,8,Snowy,Heavy,2023-11-07 20:16:00
967,12,Windy,Heavy,2024-08-16 22:45:00
968,8,Windy,Moderate,2022-11-26 19:26:00
969,13,Windy,Light,2023-01-25 03:22:00
970,10,Clear,Light,2022-01-07 22:07:00
971,5,Windy,Heavy,2023-12-29 11:18:00
972,12,Foggy,Moderate,2022-10-10 13:26:00
973,13,Clear,Light,2022-08-30 03:20:00
974,10,Foggy,Heavy,2022-09-13 22:39:00
975,4,Rainy,Heavy,2023-01-05 22:58:00
976,8,Rainy,Light,2024-05-26 22:29:00
977,12,Foggy,Heavy,2023-01-30 21:05:00
978,10,Windy,Heavy,2024-03-11 03:42:00
979,9,Foggy,Moderate,2024-04-14 10:55:00
980,8,Foggy,Moderate,2024-05-21 09:52:00
981,6,Snowy,Moderate,2023-12-10 21:07:00
982,10,Snowy,Moderate,2023-11-09 01:56:00
983,6,Clear,Moderate,2024-04-28 10:52:00
984,5,Windy,Moderate,2023-10-19 12:42:00
985,10,Windy,Light,2024-01-19 21:21:00
986,4,Clear,Moderate,2023-08-03 22:38:00
987,2,Foggy,Heavy,2023-04-17 01:50:00
988,4,Rainy,Light,2022-04-25 18:37:00
989,12,Foggy,Heavy,2023-05-18 19:24:00
990,7,Windy,Heavy,2022-07-08 17:08:00
991,8,Clear,Heavy,2024-09-23 02:10:00
992,14,Windy,Moderate,2024-09-22 07:06:00
993,4,Foggy,Light,2022-08-23 19:39:00
994,7,Clear,Moderate,2022-01-29 18:59:00
995,15,Foggy,Moderate,2023-02-28 01:07:00
996,5,Clear,Moderate,2023-02-18 12:10:00
997,4,Windy,Heavy,2024-12-15 08:35:00
998,3,Clear,Light,2022-02-08 03:22:00
999,11,Snowy,Light,2022-04-16 00:21:00
1000,10,Clear,Moderate,2023-08-02 19:52:00
1001,15,Clear,Moderate,2022-08-29 11:36:00
1002,3,Windy,Light,2023-07-09 23:07:00
1003,13,Clear,Heavy,2024-11-22 20:45:00
1004,15,Clear,Light,2022-06-09 05:15:00
1005,10,Rainy,Heavy,2023-12-03 09:53:00
1006,6,Foggy,Moderate,2022-09-16 07:44:00
1007,12,Snowy,Light,2023-12-02 07:16:00
1008,13,Windy,Heavy,2022-01-30 04:39:00
1009,1,Rainy,Light,2023-03-21 17:07:00
1010,10,Foggy,Moderate,2023-01-11 17:09:00
1011,5,Snowy,Moderate,2024-11-20 10:08:00
1012,7,Snowy,Moderate,2022-04-08 17:24:00
1013,5,Foggy,Heavy,2022-09-14 21:17:00
1014,8,Windy,Heavy,2022-04-26 14:08:00
1015,2,Foggy,Heavy,2023-04-02 05:13:00
1016,4,Snowy,Heavy,2022-09-27 08:08:00
1017,8,Rainy,Heavy,2023-01-15 21:19:00
1018,1,Clear,Moderate,2023-01-29 07:54:00
1019,11,Foggy,Light,2022-09-19 22:24:00
1020,12,Snowy,Moderate,2023-08-15 21:46:00
1021,13,Foggy,Heavy,2023-12-10 08:54:00
1022,7,Rainy,Light,2024-02-07 12:52:00
1023,9,Windy,Moderate,2023-02-14 03:47:00
1024,10,Snowy,Light,2022-11-17 09:52:00
1025,4,Windy,Heavy,2024-02-16 05:07:00
1026,8,Windy,Light,2023-05-23 11:39:00
1027,12,Windy,Heavy,2022-06-27 23:03:00
1028,4,Snowy,Moderate,2024-12-17 09:15:00
1029,1,Clear,Light,2024-01-15 07:21:00
1030,5,Clear,Moderate,2023-06-29 22:34:00
1031,6,Snowy,Heavy,2024-11-29 02:13:00
1032,13,Windy,Moderate,2023-10-21 00:01:00
1033,13,Snowy,Heavy,2023-06-08 19:06:00
1034,11,Windy,Light,2023-09-26 07:47:00
1035,10,Rainy,Moderate,2022-02-05 12:22:00
1036,1,Snowy,Light,2022-04-27 17:34:00
1037,4,Windy,Light,2023-01-30 07:32:00
1038,6,Snowy,Heavy,2022-02-18 19:21:00
1039,13,Windy,Moderate,2023-09-06 01:12:00
1040,1,Windy,Heavy,2023-04-22 00:39:00
1041,7,Snowy,Light,2023-06-26 19:49:00
1042,5,Snowy,Light,2022-08-29 13:28:00
1043,14,Clear,Moderate,2024-10-08 20:37:00
1044,12,Windy,Moderate,2022-02-08 12:58:00
1045,10,Rainy,Light,2024-12-18 19:08:00
1046,2,Rainy,Light,2022-02-05 14:53:00
1047,2,Rainy,Light,2023-11-16 01:30:00
1048,1,Snowy,Light,2023-03-31 19:12:00
1049,12,Rainy,Heavy,2024-01-01 15:55:00
1050,12,Windy,Moderate,2023-03-07 14:22:00
1051,2,Windy,Moderate,2023-10-06 04:05:00
1052,15,Snowy,Heavy,2022-07-17 04:32:00
1053,7,Snowy,Moderate,2023-10-24 16:49:00
1054,1,Snowy,Heavy,2023-01-19 06:17:00
1055,3,Foggy,Light,2022-04-26 19:36:00
1056,13,Rainy,Heavy,2024-10-02 20:52:00
1057,3,Foggy,Light,2024-03-17 19:14:00
1058,7,Rainy,Light,2024-04-05 01:57:00
1059,2,Snowy,Heavy,2023-09-02 05:45:00
1060,5,Rainy,Moderate,2023-03-22 07:08:00
1061,7,Rainy,Moderate,2022-04-12 06:29:00
1062,10,Foggy,Moderate,2022-03-30 00:35:00
1063,5,Rainy,Light,2022-04-06 14:30:00
1064,2,Snowy,Heavy,2023-10-02 03:04:00
1065,14,Foggy,Light,2024-01-31 01:13:00
1066,7,Foggy,Moderate,2022-07-20 08:11:00
1067,14,Windy,Light,2022-10-07 13:41:00
1068,7,Rainy,Moderate,2022-02-16 01:00:00
1069,8,Rainy,Light,2023-07-29 06:24:00
1070,11,Foggy,Heavy,2022-02-03 12:28:00
1071,14,Windy,Light,2023-03-19 06:54:00
1072,8,Clear,Light,2023-08-22 21:55:00
1073,13,Clear,Moderate,2024-05-02 08:28:00
