ShipmentID,ProviderID,CustomerID,OriginLocationID,DestinationLocationID,ShipmentStatus,DeliveryStatus,ShipmentDate,DeliveryDate
405,2,3689,12,7,Delivered,Completed,2024-05-20,2024-06-10
406,3,392,13,4,Delivered,Completed,2024-05-19,2024-06-04
407,4,2373,1,5,Delivered,Completed,2022-03-18,2022-03-28
408,4,1370,11,2,Delivered,Completed,2024-02-29,2024-03-17
409,2,1371,3,15,In-Transit,Delayed,2023-09-20,2023-09-26
410,1,4694,3,13,In-Transit,Canceled,2022-10-28,2022-11-17
411,4,2438,11,8,In-Transit,Delayed,2023-11-16,2023-11-27
412,1,4703,14,11,Delivered,Completed,2024-03-08,2024-03-29
413,4,4704,3,12,Pending,Delayed,2022-09-16,2022-10-08
414,5,1858,4,9,Delivered,Completed,2024-03-07,2024-03-17
415,1,2982,4,10,Pending,Delayed,2022-08-24,2022-09-07
416,5,3221,6,10,Delivered,Completed,2023-10-28,2023-11-12
417,1,39,6,3,In-Transit,Canceled,2022-10-28,2022-11-04
418,4,4851,12,5,In-Transit,Canceled,2023-10-13,2023-10-20
419,5,2469,10,14,Pending,Returned,2023-09-06,2023-09-15
420,3,4692,3,2,Delivered,Completed,2024-02-27,2024-03-16
421,4,1640,11,3,In-Transit,Returned,2022-09-10,2022-09-22
422,5,4976,6,13,In-Transit,Delayed,2022-10-28,2022-11-18
423,5,1460,1,4,In-Transit,Returned,2022-12-28,2023-01-19
424,1,3508,9,5,Delivered,Completed,2023-03-05,2023-03-23
425,1,820,4,12,Delivered,Completed,2024-04-07,2024-04-16
426,3,978,4,2,In-Transit,Returned,2023-09-20,2023-10-06
427,3,1661,8,15,In-Transit,Returned,2022-07-27,2022-08-09
428,2,3374,13,8,Pending,Delayed,2023-12-04,2023-12-08
429,1,4074,1,14,Delivered,Completed,2022-05-02,2022-05-08
430,5,2447,10,7,In-Transit,Delayed,2023-11-11,2023-11-17
431,3,2138,15,3,Delivered,Completed,2023-08-24,2023-09-14
432,5,2760,13,15,In-Transit,Canceled,2024-12-08,2024-12-21
433,5,2769,8,14,In-Transit,Canceled,2023-12-07,2023-12-22
434,1,838,10,6,Pending,Returned,2024-09-13,2024-09-18
435,3,259,11,8,In-Transit,Delayed,2023-07-15,2023-08-03
436,2,3313,2,9,In-Transit,Returned,2023-01-28,2023-02-11
437,5,2957,3,14,Pending,Returned,2024-07-10,2024-07-23
438,3,2059,8,14,Delivered,Completed,2023-06-12,2023-06-26
439,3,1400,12,13,Delivered,Completed,2023-05-29,2023-06-04
440,1,3275,4,1,In-Transit,Returned,2023-04-07,2023-04-19
441,2,4944,5,13,Pending,Delayed,2022-01-28,2022-02-12
442,5,2867,12,6,Pending,Canceled,2024-05-10,2024-05-18
443,2,3749,3,5,Delivered,Completed,2022-07-01,2022-07-11
444,2,1092,10,12,In-Transit,Returned,2022-06-20,2022-07-09
445,2,4942,10,15,Pending,Delayed,2023-07-09,2023-07-29
446,4,1476,7,9,In-Transit,Returned,2024-11-23,2024-12-06
447,2,2797,13,7,Delivered,Completed,2023-02-04,2023-02-19
448,2,543,2,7,In-Transit,Returned,2023-03-10,2023-03-16
449,4,1909,9,8,Delivered,Completed,2024-10-16,2024-10-29
450,4,1828,5,6,In-Transit,Returned,2024-11-24,2024-12-05
451,4,4570,15,11,In-Transit,Delayed,2023-11-23,2023-12-01
452,2,3590,12,7,Delivered,Completed,2023-01-11,2023-01-21
453,1,3016,11,7,In-Transit,Canceled,2022-09-06,2022-09-16
454,4,2350,15,1,Delivered,Completed,2024-04-12,2024-04-26
455,2,1285,5,2,In-Transit,Delayed,2024-08-15,2024-09-04
456,4,3860,12,9,Pending,Returned,2024-02-14,2024-02-18
457,5,339,9,14,In-Transit,Canceled,2023-04-11,2023-04-15
458,3,4416,13,12,Pending,Canceled,2022-07-06,2022-07-23
459,3,2577,3,2,Pending,Canceled,2024-11-16,2024-11-22
460,4,258,3,6,In-Transit,Returned,2022-10-04,2022-10-19
461,4,2949,13,11,In-Transit,Canceled,2022-05-22,2022-06-05
462,5,1898,8,2,Delivered,Completed,2022-01-05,2022-01-15
463,5,1189,9,10,Delivered,Completed,2022-04-09,2022-04-17
464,4,243,6,4,Delivered,Completed,2022-09-27,2022-10-05
465,3,2469,3,11,In-Transit,Delayed,2023-01-20,2023-02-05
466,1,2253,4,11,In-Transit,Delayed,2024-09-03,2024-09-18
467,2,4502,7,9,Delivered,Completed,2024-01-24,2024-02-01
468,5,2207,8,3,Delivered,Completed,2023-03-09,2023-03-16
469,1,763,12,7,Delivered,Completed,2022-11-07,2022-11-24
470,1,1807,9,15,In-Transit,Delayed,2023-02-01,2023-02-08
471,4,1495,1,6,Delivered,Completed,2024-07-09,2024-07-25
472,4,3719,10,14,Delivered,Completed,2024-08-06,2024-08-20
473,4,4884,9,5,Delivered,Completed,2023-08-23,2023-09-09
474,4,4005,12,5,Delivered,Completed,2024-07-21,2024-07-31
475,4,4631,12,2,Delivered,Completed,2023-12-29,2024-01-02
476,2,1125,7,15,Delivered,Completed,2022-07-10,2022-07-18
477,1,4721,11,7,Delivered,Completed,2024-01-23,2024-02-03
478,3,1260,4,2,Delivered,Completed,2024-06-07,2024-06-21
479,5,2386,15,8,Pending,Delayed,2023-03-14,2023-04-02
480,3,3208,7,1,Delivered,Completed,2022-06-29,2022-07-19
481,3,2681,11,1,Delivered,Completed,2022-12-17,2023-01-08
482,3,3377,11,3,In-Transit,Delayed,2023-09-17,2023-09-27
483,2,2509,1,13,Pending,Returned,2023-07-22,2023-08-09
484,4,2157,10,3,In-Transit,Returned,2023-05-29,2023-06-07
485,1,4293,11,10,Delivered,Completed,2024-04-19,2024-04-30
486,2,1939,2,14,Delivered,Completed,2022-12-18,2023-01-02
487,3,3752,7,2,In-Transit,Returned,2023-11-12,2023-11-17
488,1,2455,15,14,In-Transit,Delayed,2022-01-10,2022-01-20
489,4,47,2,8,Pending,Delayed,2022-01-23,2022-02-01
490,3,2622,6,3,Pending,Delayed,2023-11-21,2023-12-08
491,1,3179,13,11,Pending,Delayed,2024-01-24,2024-01-28
492,2,4629,14,10,Pending,Delayed,2023-02-24,2023-03-16
493,5,1918,13,2,In-Transit,Canceled,2023-05-24,2023-06-02
494,3,4406,6,8,Pending,Delayed,2024-11-07,2024-11-21
495,2,1712,15,4,Pending,Delayed,2022-06-24,2022-07-14
496,1,3751,7,6,Pending,Canceled,2024-05-21,2024-06-05
497,5,1755,2,10,Delivered,Completed,2022-03-29,2022-04-12
498,2,1353,12,6,In-Transit,Canceled,2023-11-28,2023-12-09
499,4,4386,12,9,In-Transit,Delayed,2022-11-29,2022-12-11
500,1,763,14,13,Pending,Canceled,2023-11-08,2023-11-28
501,5,2149,15,12,Delivered,Completed,2021-12-29,2022-01-17
502,3,4719,11,13,Delivered,Completed,2022-07-13,2022-07-27
503,2,1697,5,8,In-Transit,Returned,2023-05-19,2023-05-29
504,2,1025,7,10,In-Transit,Delayed,2024-08-11,2024-08-19
505,5,126,10,8,Delivered,Completed,2022-07-07,2022-07-20
506,5,3716,10,15,In-Transit,Canceled,2022-08-13,2022-08-28
507,1,1775,12,8,Pending,Delayed,2022-07-09,2022-07-27
508,3,3340,1,9,Delivered,Completed,2024-02-16,2024-02-28
509,4,4635,14,7,Pending,Canceled,2024-07-11,2024-07-29
510,2,2501,9,5,In-Transit,Returned,2024-04-19,2024-04-28
511,4,3699,8,7,Delivered,Completed,2023-10-02,2023-10-18
512,1,821,1,2,In-Transit,Returned,2024-07-24,2024-08-05
513,4,1271,15,14,Pending,Delayed,2023-04-06,2023-04-15
514,5,1295,7,13,Delivered,Completed,2023-05-03,2023-05-14
515,3,3200,3,2,Delivered,Completed,2022-02-23,2022-02-28
516,1,1795,5,8,Pending,Delayed,2024-01-10,2024-01-17
517,4,3349,4,9,Delivered,Completed,2024-11-07,2024-11-27
518,3,732,7,10,Pending,Canceled,2022-07-27,2022-08-09
519,4,1082,1,8,Delivered,Completed,2022-12-26,2023-01-04
520,4,957,2,7,Pending,Delayed,2024-11-12,2024-11-20
521,2,2080,6,1,Delivered,Completed,2023-01-05,2023-01-20
522,3,2105,10,7,Pending,Returned,2024-01-01,2024-01-21
523,1,4676,3,13,Delivered,Completed,2023-09-01,2023-09-23
524,1,3465,8,7,In-Transit,Returned,2023-02-28,2023-03-19
525,4,3829,5,7,In-Transit,Delayed,2022-03-19,2022-03-23
526,3,792,14,4,In-Transit,Returned,2023-01-09,2023-01-23
527,1,1630,7,9,In-Transit,Delayed,2024-11-23,2024-12-07
528,5,1614,11,15,In-Transit,Returned,2023-08-16,2023-09-06
529,4,1460,13,8,In-Transit,Canceled,2023-11-13,2023-12-04
530,5,34,13,1,Delivered,Completed,2023-01-28,2023-02-14
531,3,2259,13,14,Delivered,Completed,2023-05-06,2023-05-26
532,1,1830,4,5,Delivered,Completed,2024-11-07,2024-11-26
533,3,2915,1,6,Pending,Canceled,2022-08-03,2022-08-16
534,3,3492,13,10,Delivered,Completed,2023-05-28,2023-06-06
535,1,932,2,9,Delivered,Completed,2024-11-18,2024-11-22
536,1,2407,1,9,In-Transit,Canceled,2022-07-16,2022-08-04
537,3,3036,10,11,Delivered,Completed,2023-02-09,2023-02-25
538,5,834,15,11,Pending,Returned,2024-03-06,2024-03-26
539,1,4665,3,6,Pending,Delayed,2023-01-26,2023-02-15
540,4,4208,11,9,Delivered,Completed,2024-11-24,2024-12-10
541,4,4061,13,4,Delivered,Completed,2023-08-12,2023-09-02
542,3,4468,10,9,Pending,Canceled,2023-02-18,2023-03-04
543,1,4206,6,10,Pending,Returned,2022-01-08,2022-01-28
544,4,1890,7,8,Delivered,Completed,2024-08-08,2024-08-20
545,1,3606,5,15,Delivered,Completed,2023-05-01,2023-05-23
546,2,2713,8,13,Pending,Canceled,2024-08-02,2024-08-23
547,2,3326,13,7,Delivered,Completed,2023-12-14,2023-12-22
548,2,1011,15,11,Delivered,Completed,2023-11-20,2023-12-08
549,3,3269,5,4,Delivered,Completed,2022-05-31,2022-06-05
550,5,1314,9,11,In-Transit,Delayed,2024-01-06,2024-01-22
551,1,1310,6,9,Pending,Returned,2024-01-06,2024-01-20
552,4,3970,4,12,Delivered,Completed,2022-12-31,2023-01-05
553,2,4697,1,10,Pending,Delayed,2023-05-13,2023-05-25
554,2,1479,11,2,Delivered,Completed,2022-04-20,2022-04-25
555,4,2679,14,11,Delivered,Completed,2023-12-29,2024-01-17
556,5,2225,13,12,Pending,Returned,2024-01-03,2024-01-20
557,5,2846,2,13,In-Transit,Canceled,2022-11-13,2022-11-29
558,3,4957,11,2,In-Transit,Canceled,2022-04-20,2022-05-05
559,3,1678,14,7,In-Transit,Returned,2022-04-03,2022-04-15
560,2,4113,8,12,Pending,Returned,2023-02-27,2023-03-17
561,3,1975,3,13,Pending,Canceled,2021-12-27,2022-01-07
562,1,1663,11,9,Pending,Delayed,2022-03-23,2022-04-09
563,5,1536,2,3,In-Transit,Delayed,2023-08-23,2023-08-28
564,5,2909,2,10,Delivered,Completed,2022-11-12,2022-11-25
565,1,466,12,10,Delivered,Completed,2024-11-11,2024-12-01
566,5,3074,3,11,Pending,Returned,2023-05-26,2023-06-07
567,5,4765,14,10,Delivered,Completed,2022-08-28,2022-09-06
568,4,1702,5,2,In-Transit,Canceled,2024-01-27,2024-02-05
569,1,1291,5,9,Delivered,Completed,2022-06-30,2022-07-11
570,4,1426,6,5,In-Transit,Returned,2022-07-01,2022-07-22
571,3,2076,9,1,Pending,Returned,2024-04-30,2024-05-04
572,3,2716,14,10,Delivered,Completed,2023-04-21,2023-05-13
573,4,2969,8,14,Pending,Canceled,2024-07-26,2024-07-30
574,2,4862,7,4,In-Transit,Delayed,2022-07-04,2022-07-14
575,1,4437,11,10,In-Transit,Returned,2024-09-29,2024-10-06
576,5,409,3,13,In-Transit,Returned,2022-09-19,2022-09-29
577,1,786,10,5,Pending,Returned,2022-07-10,2022-07-14
578,2,1891,3,1,Delivered,Completed,2023-08-07,2023-08-24
579,3,586,2,11,Pending,Canceled,2023-02-17,2023-03-07
580,5,1109,12,14,In-Transit,Returned,2023-12-08,2023-12-14
581,3,1209,8,13,In-Transit,Canceled,2024-06-03,2024-06-16
582,3,1748,14,12,Pending,Canceled,2022-09-01,2022-09-05
583,2,2504,7,3,Pending,Returned,2023-02-19,2023-02-28
584,1,926,10,7,In-Transit,Canceled,2022-02-27,2022-03-03
585,1,162,2,15,In-Transit,Canceled,2023-01-14,2023-01-21
586,4,2730,14,15,In-Transit,Returned,2023-08-14,2023-08-30
587,5,3503,3,1,In-Transit,Delayed,2024-03-21,2024-03-30
588,3,711,10,9,Pending,Returned,2023-03-02,2023-03-18
589,3,4292,12,10,Delivered,Completed,2024-08-03,2024-08-07
590,4,2601,3,14,Delivered,Completed,2022-12-17,2022-12-27
591,3,3345,9,13,Delivered,Completed,2022-03-24,2022-03-29
592,2,4342,2,7,In-Transit,Delayed,2022-06-22,2022-06-29
593,3,3430,12,15,Pending,Canceled,2023-11-25,2023-12-15
594,3,706,3,12,Delivered,Completed,2023-11-14,2023-11-24
595,1,3462,4,11,Delivered,Completed,2021-12-29,2022-01-16
596,3,1790,12,4,Delivered,Completed,2023-03-13,2023-03-21
597,1,4894,14,12,In-Transit,Delayed,2024-07-29,2024-08-15
598,4,171,4,2,In-Transit,Delayed,2024-11-28,2024-12-04
599,3,3115,11,1,Pending,Delayed,2022-03-03,2022-03-12
600,5,4389,3,9,Pending,Canceled,2023-10-30,2023-11-21
601,4,4611,11,14,In-Transit,Delayed,2023-07-10,2023-07-16
602,4,2733,9,13,Pending,Returned,2023-05-02,2023-05-23
603,3,3107,1,2,Delivered,Completed,2024-08-11,2024-08-15
604,1,1090,7,14,Pending,Canceled,2024-06-18,2024-06-28
605,5,233,2,13,In-Transit,Canceled,2023-05-03,2023-05-20
606,3,2071,6,12,Pending,Canceled,2024-12-20,2024-12-29
607,1,630,9,11,Delivered,Completed,2024-03-30,2024-04-12
608,5,670,10,5,Delivered,Completed,2022-10-07,2022-10-29
609,5,691,15,1,Delivered,Completed,2023-03-21,2023-04-04
610,2,3927,12,15,In-Transit,Canceled,2024-02-15,2024-02-23
611,3,1835,2,4,Pending,Canceled,2022-01-04,2022-01-24
612,4,4929,9,11,Pending,Delayed,2024-03-25,2024-04-16
613,3,1116,7,13,Delivered,Completed,2023-03-31,2023-04-08
614,2,4071,14,3,Pending,Returned,2024-04-11,2024-04-16
615,2,4522,9,14,Delivered,Completed,2023-10-27,2023-11-14
616,2,4649,15,2,In-Transit,Delayed,2023-04-27,2023-05-05
617,1,217,14,9,Delivered,Completed,2024-04-03,2024-04-14
618,1,2851,12,1,Pending,Delayed,2023-08-06,2023-08-15
619,3,2375,12,14,Pending,Delayed,2022-09-11,2022-09-20
620,4,1217,5,12,In-Transit,Delayed,2023-07-15,2023-07-24
621,4,296,1,15,In-Transit,Delayed,2022-02-24,2022-03-03
622,1,3410,13,15,In-Transit,Returned,2022-11-13,2022-11-20
623,3,1757,2,13,In-Transit,Delayed,2024-01-23,2024-02-05
624,4,2251,11,7,Pending,Returned,2022-09-19,2022-09-30
625,1,3148,8,11,In-Transit,Delayed,2022-03-06,2022-03-24
626,2,4020,3,15,Pending,Delayed,2022-05-02,2022-05-14
627,1,4781,9,1,Pending,Canceled,2024-06-13,2024-06-17
628,4,1155,11,2,Pending,Canceled,2023-07-14,2023-07-22
629,3,4120,15,5,Delivered,Completed,2023-04-30,2023-05-17
630,2,4668,5,11,In-Transit,Returned,2024-10-04,2024-10-20
631,5,3061,6,7,In-Transit,Canceled,2023-05-11,2023-05-18
632,1,4477,11,5,Delivered,Completed,2024-10-07,2024-10-12
633,3,2596,8,4,Delivered,Completed,2022-04-22,2022-05-08
634,1,3448,7,2,Delivered,Completed,2023-11-09,2023-11-22
635,1,1707,2,15,In-Transit,Returned,2023-08-02,2023-08-12
636,2,2872,9,1,In-Transit,Returned,2023-06-15,2023-07-07
637,5,2203,2,7,Delivered,Completed,2024-07-27,2024-08-07
638,4,937,7,2,Delivered,Completed,2021-12-26,2022-01-11
639,3,1647,1,8,Pending,Canceled,2024-03-25,2024-04-12
640,4,4035,8,14,Pending,Delayed,2023-01-03,2023-01-19
641,5,2903,14,9,In-Transit,Canceled,2022-05-22,2022-06-05
642,1,3557,9,7,In-Transit,Canceled,2023-04-12,2023-04-24
643,5,3750,9,8,In-Transit,Canceled,2024-05-01,2024-05-08
644,1,501,1,3,Delivered,Completed,2023-09-26,2023-10-17
645,2,1652,3,8,In-Transit,Delayed,2023-12-02,2023-12-20
646,2,2124,7,15,Pending,Delayed,2023-07-10,2023-07-27
647,4,1789,7,4,Delivered,Completed,2023-11-17,2023-11-21
648,4,4613,6,2,In-Transit,Canceled,2024-06-10,2024-06-20
649,3,3826,3,2,In-Transit,Canceled,2024-05-10,2024-05-19
650,3,1090,13,15,Delivered,Completed,2023-12-14,2023-12-30
651,5,4643,13,12,Pending,Returned,2023-05-07,2023-05-19
652,2,3083,10,8,Pending,Delayed,2024-12-03,2024-12-09
653,4,277,10,5,In-Transit,Delayed,2024-04-10,2024-04-25
654,1,4910,3,9,Pending,Canceled,2024-05-18,2024-06-06
655,5,3448,2,9,Pending,Delayed,2024-01-04,2024-01-17
656,2,573,15,9,In-Transit,Returned,2022-06-23,2022-07-14
657,4,1719,6,9,Pending,Returned,2024-10-21,2024-10-31
658,2,1228,9,3,In-Transit,Delayed,2024-10-26,2024-11-13
659,5,4563,5,12,Pending,Delayed,2023-12-30,2024-01-12
660,4,2823,5,4,In-Transit,Returned,2024-04-27,2024-05-16
661,2,2632,2,5,Delivered,Completed,2023-02-04,2023-02-08
662,5,4507,6,14,Pending,Delayed,2023-02-12,2023-02-24
663,4,1310,14,4,Delivered,Completed,2023-03-02,2023-03-20
664,4,4512,15,8,In-Transit,Delayed,2021-12-30,2022-01-18
665,1,2239,4,10,Delivered,Completed,2022-06-08,2022-06-13
666,3,947,9,15,Pending,Canceled,2023-10-31,2023-11-14
667,4,4900,4,7,In-Transit,Returned,2022-07-29,2022-08-12
668,1,68,13,12,Pending,Canceled,2023-06-09,2023-06-28
669,5,2952,1,13,Delivered,Completed,2022-06-17,2022-07-08
670,4,529,14,9,Delivered,Completed,2024-05-18,2024-06-03
671,3,2112,14,8,Pending,Returned,2022-03-07,2022-03-20
672,2,329,8,9,Pending,Returned,2022-12-14,2022-12-26
673,4,254,11,10,In-Transit,Canceled,2022-05-25,2022-06-12
674,3,3235,9,8,Pending,Returned,2023-10-09,2023-10-20
675,1,3644,7,4,In-Transit,Delayed,2024-09-14,2024-09-28
676,1,3810,9,13,Delivered,Completed,2023-10-02,2023-10-23
677,1,4142,5,9,Delivered,Completed,2023-03-20,2023-03-27
678,1,1371,12,9,Delivered,Completed,2024-10-07,2024-10-20
679,1,4652,5,4,In-Transit,Returned,2022-11-09,2022-11-13
680,5,1102,4,9,Delivered,Completed,2023-08-19,2023-09-06
681,4,307,3,1,Pending,Canceled,2022-06-21,2022-07-10
682,3,2420,8,9,Pending,Delayed,2023-04-18,2023-04-24
683,5,719,11,6,In-Transit,Canceled,2022-12-23,2023-01-03
684,2,1869,9,4,In-Transit,Canceled,2022-04-08,2022-04-16
685,4,2536,5,1,Delivered,Completed,2024-02-06,2024-02-22
686,2,1658,5,11,In-Transit,Canceled,2022-05-07,2022-05-22
687,1,3393,11,8,Delivered,Completed,2022-06-19,2022-06-27
688,4,1361,11,10,Pending,Returned,2022-05-04,2022-05-10
689,3,4987,3,12,Pending,Delayed,2024-09-30,2024-10-06
690,1,3815,14,10,Delivered,Completed,2024-01-05,2024-01-19
691,3,4492,11,12,Pending,Returned,2024-01-23,2024-01-31
692,4,3543,4,9,Delivered,Completed,2022-04-26,2022-05-12
693,4,1316,4,14,Pending,Delayed,2024-12-15,2024-12-27
694,5,3213,3,6,Delivered,Completed,2023-05-05,2023-05-17
695,2,2096,9,8,In-Transit,Delayed,2022-11-20,2022-11-26
696,2,4855,2,15,In-Transit,Canceled,2022-03-27,2022-04-14
697,1,1624,15,8,Delivered,Completed,2023-04-21,2023-05-10
698,2,3815,10,3,Pending,Canceled,2022-10-27,2022-11-10
699,5,1157,6,12,Delivered,Completed,2023-06-28,2023-07-08
700,1,3247,8,5,Delivered,Completed,2023-11-20,2023-12-11
701,1,2764,1,15,Delivered,Completed,2023-02-25,2023-03-13
702,3,4186,3,11,Delivered,Completed,2023-06-21,2023-07-11
703,3,1065,15,12,Delivered,Completed,2023-04-16,2023-05-07
704,1,1549,8,10,Delivered,Completed,2023-03-26,2023-04-12
705,5,1767,8,4,In-Transit,Returned,2024-06-09,2024-06-30
706,4,4436,13,14,Delivered,Completed,2022-08-27,2022-09-05
707,5,4365,11,13,In-Transit,Delayed,2022-09-04,2022-09-20
708,3,1774,11,15,Pending,Returned,2022-04-30,2022-05-17
709,4,2248,7,5,In-Transit,Canceled,2024-02-13,2024-03-05
710,5,2841,14,8,Delivered,Completed,2022-06-26,2022-07-03
711,5,3099,7,4,In-Transit,Delayed,2024-01-02,2024-01-16
712,2,2073,8,4,In-Transit,Canceled,2023-12-17,2024-01-03
713,1,4832,9,11,Delivered,Completed,2024-09-22,2024-10-05
714,1,1616,14,13,Pending,Canceled,2022-06-15,2022-07-07
715,2,7,10,6,In-Transit,Returned,2024-05-16,2024-06-06
716,3,4038,4,8,In-Transit,Canceled,2022-01-06,2022-01-21
717,5,2297,10,8,Delivered,Completed,2024-01-23,2024-01-30
718,3,2949,7,14,Delivered,Completed,2022-11-17,2022-11-26
719,1,1324,12,4,Pending,Canceled,2023-08-12,2023-08-27
720,4,1637,11,6,In-Transit,Canceled,2024-06-01,2024-06-12
721,1,3211,4,12,Pending,Canceled,2022-04-06,2022-04-23
722,4,1176,6,11,Pending,Canceled,2023-10-16,2023-10-21
723,2,4581,5,13,Delivered,Completed,2022-02-04,2022-02-13
724,3,610,6,14,Pending,Delayed,2024-11-03,2024-11-12
725,5,1027,11,13,Delivered,Completed,2022-06-03,2022-06-15
726,3,2058,1,9,In-Transit,Canceled,2023-01-28,2023-02-14
727,5,3663,2,5,In-Transit,Returned,2022-07-28,2022-08-18
728,1,4581,12,10,Pending,Returned,2024-08-30,2024-09-10
729,2,3177,6,5,Pending,Canceled,2024-10-25,2024-11-05
730,5,3180,1,12,Pending,Returned,2024-09-08,2024-09-30
731,3,2706,10,11,Pending,Returned,2023-01-25,2023-02-08
732,3,1725,11,5,Delivered,Completed,2023-01-02,2023-01-17
733,5,2931,15,11,In-Transit,Delayed,2022-02-04,2022-02-18
734,5,612,9,13,Pending,Returned,2024-03-13,2024-03-18
735,5,530,14,10,Pending,Canceled,2022-11-25,2022-12-11
736,3,1141,12,13,Delivered,Completed,2023-09-12,2023-10-01
737,2,1868,10,15,In-Transit,Returned,2022-11-10,2022-11-25
738,5,3160,10,5,Delivered,Completed,2023-02-15,2023-03-08
739,4,2989,14,8,Pending,Returned,2024-02-09,2024-02-20
740,1,2894,6,15,In-Transit,Delayed,2023-05-26,2023-05-30
741,4,1314,14,3,Pending,Canceled,2023-10-02,2023-10-15
742,5,770,5,15,Pending,Canceled,2023-07-24,2023-08-12
743,1,3745,8,9,In-Transit,Delayed,2024-02-16,2024-03-09
744,4,541,5,9,Pending,Delayed,2023-02-09,2023-02-28
745,1,141,14,4,Pending,Delayed,2022-09-20,2022-09-25
746,4,1113,15,13,Delivered,Completed,2022-08-14,2022-08-27
747,5,3179,11,7,Pending,Returned,2022-01-14,2022-02-03
748,2,1453,4,9,Pending,Delayed,2023-02-25,2023-03-18
749,2,2723,3,9,Pending,Returned,2023-08-12,2023-08-18
750,5,208,13,7,Delivered,Completed,2023-01-05,2023-01-20
751,2,1741,5,7,Pending,Canceled,2022-04-23,2022-04-28
752,5,3656,1,10,In-Transit,Returned,2024-02-03,2024-02-24
753,5,3041,5,11,Delivered,Completed,2022-06-08,2022-06-27
754,2,4918,5,2,Pending,Returned,2022-01-20,2022-02-04
755,2,4735,4,7,Delivered,Completed,2022-07-16,2022-08-04
756,1,3500,6,7,Pending,Returned,2024-05-10,2024-05-29
757,3,605,13,7,Delivered,Completed,2022-04-01,2022-04-23
758,3,3804,1,2,Pending,Delayed,2022-05-01,2022-05-09
759,1,3222,2,13,Pending,Delayed,2022-04-19,2022-05-04
760,5,748,4,11,In-Transit,Canceled,2022-10-17,2022-11-07
761,5,1310,13,4,Delivered,Completed,2023-03-28,2023-04-06
762,1,3426,4,6,Delivered,Completed,2022-01-31,2022-02-22
763,3,3340,10,1,Pending,Canceled,2024-09-08,2024-09-15
764,3,487,4,7,Pending,Canceled,2023-09-21,2023-10-03
765,3,4459,2,8,Delivered,Completed,2023-05-21,2023-06-03
766,2,432,2,3,In-Transit,Canceled,2022-10-19,2022-10-26
767,2,4213,10,13,Delivered,Completed,2023-10-22,2023-10-31
768,2,1004,1,4,Delivered,Completed,2024-12-17,2024-12-29
769,2,3672,15,10,Delivered,Completed,2024-03-18,2024-03-28
770,2,1538,9,10,In-Transit,Returned,2024-08-13,2024-08-23
771,3,4009,9,10,Pending,Delayed,2023-01-18,2023-01-28
772,3,3169,11,6,Delivered,Completed,2022-07-01,2022-07-18
773,2,476,15,8,In-Transit,Delayed,2022-03-04,2022-03-20
774,5,4026,6,2,In-Transit,Returned,2024-09-13,2024-10-02
775,3,4833,9,5,In-Transit,Returned,2022-12-14,2022-12-24
776,2,3517,3,9,Delivered,Completed,2022-04-02,2022-04-24
777,3,3510,7,2,Pending,Canceled,2023-11-01,2023-11-22
778,4,4976,9,4,Pending,Returned,2023-07-26,2023-08-08
779,1,1140,7,14,Pending,Canceled,2024-11-26,2024-12-07
780,5,2912,6,4,In-Transit,Delayed,2024-05-16,2024-06-01
781,3,4322,15,14,In-Transit,Delayed,2022-02-07,2022-02-12
782,2,405,9,7,Pending,Delayed,2024-03-02,2024-03-20
783,2,4354,10,6,In-Transit,Delayed,2023-01-23,2023-02-14
784,1,1814,2,12,Pending,Canceled,2022-07-12,2022-07-31
785,2,4967,11,13,Delivered,Completed,2024-10-27,2024-10-31
786,4,3035,1,5,Pending,Returned,2024-11-01,2024-11-11
787,1,1209,12,6,Pending,Canceled,2024-08-02,2024-08-16
788,2,333,8,4,Pending,Returned,2023-08-22,2023-08-28
789,3,125,9,8,Pending,Canceled,2024-05-17,2024-05-21
790,2,1021,5,3,In-Transit,Returned,2023-08-12,2023-08-30
791,2,4524,5,3,Delivered,Completed,2022-10-17,2022-10-28
792,4,3493,15,4,Pending,Returned,2022-09-19,2022-09-23
793,5,4753,3,11,In-Transit,Canceled,2024-09-30,2024-10-11
794,1,4726,15,3,Delivered,Completed,2022-10-05,2022-10-10
795,5,4805,1,6,Delivered,Completed,2023-06-13,2023-07-03
796,1,4396,14,8,Delivered,Completed,2022-10-03,2022-10-12
797,2,2290,5,13,Pending,Canceled,2022-09-16,2022-10-05
798,1,4507,13,8,In-Transit,Canceled,2022-12-17,2022-12-26
